 166 0 -12 1
 166 0 -11 1
 166 0 -10 1
 166 0 -9 1
 166 0 -8 1
 166 0 -7 1
 166 0 -6 1
 176 -3 1 -2
 176 -3 2 -2
 176 -3 3 -2
 176 -3 4 -2
 176 -3 5 -2
 176 -3 6 -2
 176 -3 7 -2
 176 -3 8 -2
 176 -3 9 -2
 176 -3 10 -2
 176 -3 11 -2
 176 -3 12 -2
 176 -3 13 -2
 176 -3 14 -2
 176 -3 15 -2
 176 -3 16 -2
 178 -2 -14 -3
 178 -2 -13 -3
 178 -2 -12 -3
 178 -2 -11 -3
 178 -2 -10 -3
 178 -2 -9 -3
 178 -2 -8 -3
 178 -2 -7 -3
 178 -2 -6 -3
 178 -2 -5 -3
 178 -2 -4 -3
 178 -2 -3 -3
 178 -2 -2 -3
 178 -2 -1 -3
 178 -2 0 -3
 178 -2 1 -3
 178 -2 2 -3
 178 -2 3 -3
 181 2 -16 -5
 181 2 -15 -5
 181 2 -14 -5
 181 2 -13 -5
 181 2 -12 -5
 181 2 -11 -5
 181 2 -10 -5
 181 2 -9 -5
 181 2 -8 -5
 181 2 -7 -5
 181 2 -6 -5
 182 -2 -15 4
 182 -2 -14 4
 182 -2 -13 4
 182 -2 -12 4
 182 -2 -11 4
 182 -2 -10 4
 182 -2 -9 4
 182 -2 -8 4
 182 -2 -7 4
 182 -2 -6 4
 182 -2 -5 4
 182 -2 -4 4
 182 -2 -3 4
 182 -2 -2 4
 182 -2 -1 4
 182 -2 0 4
 182 -2 1 4
 182 -2 2 4
 193 3 -16 1
 193 3 -15 1
 193 3 -14 1
 193 3 -13 1
 193 3 -12 1
 193 3 -11 1
 193 3 -10 1
 193 3 -9 1
 193 3 -8 1
 193 3 -7 1
 193 3 -6 1
 193 3 -5 1
 195 2 10 -2
 195 2 11 -2
 195 2 12 -2
 195 2 13 -2
 195 2 14 -2
 195 2 15 -2
 195 2 16 -2
 196 3 -16 -5
 196 3 -15 -5
 196 3 -14 -5
 196 3 -13 -5
 196 3 -12 -5
 196 3 -11 -5
 196 3 -10 -5
 196 3 -9 -5
 196 3 -8 -5
 196 3 -7 -5
 196 3 -6 -5
 196 3 -5 -5
 196 3 -4 -5
 196 3 -3 -5
 196 3 -2 -5
 196 3 -1 -5
 196 3 0 -5
 196 3 1 -5
 215 -5 -16 2
 215 -5 -15 2
 215 -5 -14 2
 215 -5 -13 2
 215 -5 -12 2
 215 -5 -11 2
 215 -5 -10 2
 215 -5 -9 2
 215 -5 -8 2
 215 -5 -7 2
 215 -5 -6 2
 215 -5 -5 2
 215 -5 -4 2
 217 -2 11 4
 217 -2 12 4
 217 -2 13 4
 217 -2 14 4
 217 -2 15 4
 217 -2 16 4
 221 -2 -15 5
 221 -2 -14 5
 221 -2 -13 5
 221 -2 -12 5
 221 -2 -11 5
 221 -2 -10 5
 221 -2 -9 5
 221 -2 -8 5
 221 -2 -7 5
 221 -2 -6 5
 221 -2 -5 5
 221 -2 -4 5
 221 -2 -3 5
 221 -2 -2 5
 221 -2 -1 5
 221 -2 0 5
 221 -2 1 5
 221 -2 2 5
 249 3 -16 -6
 249 3 -15 -6
 249 3 -14 -6
 249 3 -13 -6
 249 3 -12 -6
 249 3 -11 -6
 249 3 -10 -6
 249 3 -9 -6
 249 3 -8 -6
 249 3 -7 -6
 249 3 -6 -6
 249 3 -5 -6
 249 3 -4 -6
 249 3 -3 -6
 249 3 -2 -6
 249 3 -1 -6
 249 3 0 -6
 249 3 1 -6
 263 -1 -16 5
 263 -1 -15 5
 263 -1 -14 5
 263 -1 -13 5
 263 -1 -12 5
 263 -1 -11 5
 263 -1 -10 5
 263 -1 -9 5
 263 -1 -8 5
 271 2 -2 -5
 271 2 -1 -5
 271 2 0 -5
 271 2 1 -5
 271 2 2 -5
 271 2 3 -5
 271 2 4 -5
 271 2 5 -5
 271 2 6 -5
 271 2 7 -5
 271 2 8 -5
 271 2 9 -5
 271 2 10 -5
 271 2 11 -5
 271 2 12 -5
 271 2 13 -5
 271 2 14 -5
 271 2 15 -5
 291 3 12 -5
 291 3 13 -5
 291 3 14 -5
 291 3 15 -5
 291 3 16 -5
 312 -3 -16 -3
 312 -3 -15 -3
 312 -3 -14 -3
 312 -3 -13 -3
 312 -3 -12 -3
 312 -3 -11 -3
 312 -3 -10 -3
 312 -3 -9 -3
 339 3 -16 -2
 339 3 -15 -2
 339 3 -14 -2
 339 3 -13 -2
 339 3 -12 -2
 339 3 -11 -2
 339 3 -10 -2
 339 3 -9 -2
 339 3 -8 -2
 339 3 -7 -2
 339 3 -6 -2
 339 3 -5 -2
 339 3 -4 -2
 339 3 -3 -2
 346 -4 14 -4
 346 -4 15 -4
 346 -4 16 -4
 351 4 -13 -5
 351 4 -12 -5
 351 4 -11 -5
 351 4 -10 -5
 351 4 -9 -5
 351 4 -8 -5
 351 4 -7 -5
 351 4 -6 -5
 351 4 -5 -5
 351 4 -4 -5
 351 4 -3 -5
 351 4 -2 -5
 351 4 -1 -5
 351 4 0 -5
 351 4 1 -5
 351 4 2 -5
 351 4 3 -5
 351 4 4 -5
 352 -4 11 -5
 352 -4 12 -5
 352 -4 13 -5
 352 -4 14 -5
 352 -4 15 -5
 352 -4 16 -5
 370 2 -16 -6
 370 2 -15 -6
 370 2 -14 -6
 370 2 -13 -6
 370 2 -12 -6
 370 2 -11 -6
 370 2 -10 -6
 370 2 -9 -6
 371 4 -6 -6
 371 4 -5 -6
 371 4 -4 -6
 371 4 -3 -6
 371 4 -2 -6
 371 4 -1 -6
 371 4 0 -6
 371 4 1 -6
 371 4 2 -6
 371 4 3 -6
 371 4 4 -6
 371 4 5 -6
 371 4 6 -6
 371 4 7 -6
 371 4 8 -6
 371 4 9 -6
 371 4 10 -6
 371 4 11 -6
 382 3 13 -4
 382 3 14 -4
 382 3 15 -4
 382 3 16 -4
 400 -3 -4 -3
 400 -3 -3 -3
 400 -3 -2 -3
 400 -3 -1 -3
 400 -3 0 -3
 400 -3 1 -3
 400 -3 2 -3
 400 -3 3 -3
 400 -3 4 -3
 400 -3 5 -3
 400 -3 6 -3
 400 -3 7 -3
 400 -3 8 -3
 400 -3 9 -3
 400 -3 10 -3
 400 -3 11 -3
 400 -3 12 -3
 400 -3 13 -3
 401 -5 -16 3
 401 -5 -15 3
 401 -5 -14 3
 401 -5 -13 3
 401 -5 -12 3
 401 -5 -11 3
 401 -5 -10 3
 431 -2 -6 6
 431 -2 -5 6
 431 -2 -4 6
 431 -2 -3 6
 431 -2 -2 6
 431 -2 -1 6
 431 -2 0 6
 431 -2 1 6
 431 -2 2 6
 431 -2 3 6
 431 -2 4 6
 431 -2 5 6
 431 -2 6 6
 431 -2 7 6
 431 -2 8 6
 431 -2 9 6
 431 -2 10 6
 431 -2 11 6
 440 3 7 0
 440 3 8 0
 440 3 9 0
 440 3 10 0
 440 3 11 0
 440 3 12 0
 440 3 13 0
 440 3 14 0
 440 3 15 0
 440 3 16 0
 443 -2 -5 7
 443 -2 -4 7
 443 -2 -3 7
 443 -2 -2 7
 443 -2 -1 7
 443 -2 0 7
 443 -2 1 7
 443 -2 2 7
 443 -2 3 7
 443 -2 4 7
 443 -2 5 7
 443 -2 6 7
 443 -2 7 7
 443 -2 8 7
 443 -2 9 7
 443 -2 10 7
 443 -2 11 7
 443 -2 12 7
 446 -6 -16 1
 446 -6 -15 1
 446 -6 -14 1
 446 -6 -13 1
 446 -6 -12 1
 446 -6 -11 1
 446 -6 -10 1
 446 -6 -9 1
 446 -6 -8 1
 446 -6 -7 1
 446 -6 -6 1
 454 -2 12 5
 454 -2 13 5
 454 -2 14 5
 454 -2 15 5
 454 -2 16 5
 458 4 -16 2
 458 4 -15 2
 458 4 -14 2
 459 -3 -16 -4
 459 -3 -15 -4
 459 -3 -14 -4
 459 -3 -13 -4
 459 -3 -12 -4
 459 -3 -11 -4
 459 -3 -10 -4
 459 -3 -9 -4
 459 -3 -8 -4
 459 -3 -7 -4
 459 -3 -6 -4
 460 -3 2 7
 460 -3 3 7
 460 -3 4 7
 460 -3 5 7
 460 -3 6 7
 460 -3 7 7
 460 -3 8 7
 460 -3 9 7
 460 -3 10 7
 460 -3 11 7
 460 -3 12 7
 460 -3 13 7
 460 -3 14 7
 460 -3 15 7
 460 -3 16 7
 464 -6 7 3
 464 -6 8 3
 464 -6 9 3
 464 -6 10 3
 464 -6 11 3
 464 -6 12 3
 464 -6 13 3
 464 -6 14 3
 464 -6 15 3
 464 -6 16 3
 472 -1 -5 7
 472 -1 -4 7
 472 -1 -3 7
 472 -1 -2 7
 472 -1 -1 7
 472 -1 0 7
 472 -1 1 7
 472 -1 2 7
 472 -1 3 7
 472 -1 4 7
 472 -1 5 7
 472 -1 6 7
 472 -1 7 7
 472 -1 8 7
 472 -1 9 7
 472 -1 10 7
 472 -1 11 7
 472 -1 12 7
 475 -3 2 6
 475 -3 3 6
 475 -3 4 6
 475 -3 5 6
 475 -3 6 6
 475 -3 7 6
 475 -3 8 6
 475 -3 9 6
 475 -3 10 6
 475 -3 11 6
 475 -3 12 6
 475 -3 13 6
 475 -3 14 6
 475 -3 15 6
 475 -3 16 6
 478 3 14 -6
 478 3 15 -6
 478 3 16 -6
 488 -6 -16 4
 488 -6 -15 4
 488 -6 -14 4
 488 -6 -13 4
 488 -6 -12 4
 488 -6 -11 4
 488 -6 -10 4
 488 -6 -9 4
 488 -6 -8 4
 544 1 -9 -6
 544 1 -8 -6
 544 1 -7 -6
 544 1 -6 -6
 544 1 -5 -6
 544 1 -4 -6
 544 1 -3 -6
 544 1 -2 -6
 544 1 -1 -6
 544 1 0 -6
 544 1 1 -6
 544 1 2 -6
 544 1 3 -6
 544 1 4 -6
 544 1 5 -6
 544 1 6 -6
 544 1 7 -6
 544 1 8 -6
 553 -3 -16 -5
 553 -3 -15 -5
 553 -3 -14 -5
 553 -3 -13 -5
 553 -3 -12 -5
 553 -3 -11 -5
 553 -3 -10 -5
 553 -3 -9 -5
 553 -3 -8 -5
 553 -3 -7 -5
 567 5 -3 -6
 567 5 -2 -6
 567 5 -1 -6
 567 5 0 -6
 567 5 1 -6
 567 5 2 -6
 567 5 3 -6
 567 5 4 -6
 567 5 5 -6
 567 5 6 -6
 567 5 7 -6
 567 5 8 -6
 567 5 9 -6
 567 5 10 -6
 567 5 11 -6
 567 5 12 -6
 567 5 13 -6
 567 5 14 -6
 581 3 -16 -7
 586 -7 -16 4
 586 -7 -15 4
 586 -7 -14 4
 586 -7 -13 4
 586 -7 -12 4
 586 -7 -11 4
 586 -7 -10 4
 586 -7 -9 4
 586 -7 -8 4
 586 -7 -7 4
 595 -7 -16 5
 595 -7 -15 5
 595 -7 -14 5
 595 -7 -13 5
 595 -7 -12 5
 595 -7 -11 5
 595 -7 -10 5
 595 -7 -9 5
 595 -7 -8 5
 595 -7 -7 5
 595 -7 -6 5
 595 -7 -5 5
 595 -7 -4 5
 595 -7 -3 5
 595 -7 -2 5
 595 -7 -1 5
 595 -7 0 5
 600 -6 2 2
 600 -6 3 2
 600 -6 4 2
 600 -6 5 2
 600 -6 6 2
 600 -6 7 2
 600 -6 8 2
 600 -6 9 2
 600 -6 10 2
 600 -6 11 2
 600 -6 12 2
 600 -6 13 2
 600 -6 14 2
 600 -6 15 2
 600 -6 16 2
 606 1 -16 -6
 606 1 -15 -6
 606 1 -14 -6
 615 -4 1 1
 615 -4 2 1
 615 -4 3 1
 615 -4 4 1
 615 -4 5 1
 615 -4 6 1
 615 -4 7 1
 615 -4 8 1
 615 -4 9 1
 615 -4 10 1
 615 -4 11 1
 615 -4 12 1
 615 -4 13 1
 615 -4 14 1
 615 -4 15 1
 615 -4 16 1
 643 3 -16 3
 643 3 -15 3
 643 3 -14 3
 643 3 -13 3
 643 3 -12 3
 643 3 -11 3
 643 3 -10 3
 643 3 -9 3
 643 3 -8 3
 643 3 -7 3
 665 -6 8 4
 665 -6 9 4
 665 -6 10 4
 665 -6 11 4
 665 -6 12 4
 665 -6 13 4
 665 -6 14 4
 665 -6 15 4
 665 -6 16 4
 666 6 0 -6
 666 6 1 -6
 666 6 2 -6
 666 6 3 -6
 666 6 4 -6
 666 6 5 -6
 666 6 6 -6
 666 6 7 -6
 666 6 8 -6
 666 6 9 -6
 666 6 10 -6
 666 6 11 -6
 666 6 12 -6
 666 6 13 -6
 666 6 14 -6
 666 6 15 -6
 666 6 16 -6
 670 6 3 -5
 670 6 4 -5
 670 6 5 -5
 670 6 6 -5
 670 6 7 -5
 670 6 8 -5
 670 6 9 -5
 670 6 10 -5
 670 6 11 -5
 670 6 12 -5
 670 6 13 -5
 670 6 14 -5
 670 6 15 -5
 670 6 16 -5
 692 4 -10 -2
 692 4 -9 -2
 692 4 -8 -2
 692 4 -7 -2
 692 4 -6 -2
 692 4 -5 -2
 692 4 -4 -2
 692 4 -3 -2
 692 4 -2 -2
 692 4 -1 -2
 692 4 0 -2
 692 4 1 -2
 692 4 2 -2
 692 4 3 -2
 692 4 4 -2
 692 4 5 -2
 692 4 6 -2
 692 4 7 -2
 696 -5 10 -6
 696 -5 11 -6
 696 -5 12 -6
 696 -5 13 -6
 696 -5 14 -6
 696 -5 15 -6
 696 -5 16 -6
 725 0 13 -7
 725 0 14 -7
 725 0 15 -7
 725 0 16 -7
 728 -8 -13 4
 728 -8 -12 4
 728 -8 -11 4
 728 -8 -10 4
 728 -8 -9 4
 728 -8 -8 4
 728 -8 -7 4
 728 -8 -6 4
 728 -8 -5 4
 728 -8 -4 4
 728 -8 -3 4
 728 -8 -2 4
 728 -8 -1 4
 728 -8 0 4
 728 -8 1 4
 728 -8 2 4
 728 -8 3 4
 728 -8 4 4
 746 -3 -16 7
 746 -3 -15 7
 746 -3 -14 7
 746 -3 -13 7
 746 -3 -12 7
 746 -3 -11 7
 746 -3 -10 7
 746 -3 -9 7
 746 -3 -8 7
 746 -3 -7 7
 746 -3 -6 7
 746 -3 -5 7
 758 5 -12 -2
 758 5 -11 -2
 758 5 -10 -2
 758 5 -9 -2
 758 5 -8 -2
 758 5 -7 -2
 758 5 -6 -2
 758 5 -5 -2
 758 5 -4 -2
 758 5 -3 -2
 758 5 -2 -2
 758 5 -1 -2
 758 5 0 -2
 758 5 1 -2
 758 5 2 -2
 758 5 3 -2
 758 5 4 -2
 758 5 5 -2
 772 -1 14 9
 772 -1 15 9
 772 -1 16 9
 825 -1 10 10
 825 -1 11 10
 825 -1 12 10
 825 -1 13 10
 825 -1 14 10
 825 -1 15 10
 825 -1 16 10
 852 -8 -2 5
 852 -8 -1 5
 852 -8 0 5
 852 -8 1 5
 852 -8 2 5
 852 -8 3 5
 852 -8 4 5
 852 -8 5 5
 852 -8 6 5
 852 -8 7 5
 852 -8 8 5
 852 -8 9 5
 852 -8 10 5
 852 -8 11 5
 852 -8 12 5
 852 -8 13 5
 852 -8 14 5
 852 -8 15 5
 856 -8 -16 5
 856 -8 -15 5
 856 -8 -14 5
 856 -8 -13 5
 860 4 -15 -7
 860 4 -14 -7
 860 4 -13 -7
 860 4 -12 -7
 860 4 -11 -7
 860 4 -10 -7
 860 4 -9 -7
 860 4 -8 -7
 860 4 -7 -7
 860 4 -6 -7
 860 4 -5 -7
 860 4 -4 -7
 860 4 -3 -7
 860 4 -2 -7
 860 4 -1 -7
 860 4 0 -7
 860 4 1 -7
 860 4 2 -7
 865 -8 -16 6
 865 -8 -15 6
 865 -8 -14 6
 865 -8 -13 6
 865 -8 -12 6
 865 -8 -11 6
 865 -8 -10 6
 865 -8 -9 6
 865 -8 -8 6
 865 -8 -7 6
 865 -8 -6 6
 865 -8 -5 6
 865 -8 -4 6
 865 -8 -3 6
 865 -8 -2 6
 881 -4 -16 9
 881 -4 -15 9
 890 -2 -1 10
 890 -2 0 10
 890 -2 1 10
 890 -2 2 10
 890 -2 3 10
 890 -2 4 10
 890 -2 5 10
 890 -2 6 10
 890 -2 7 10
 890 -2 8 10
 890 -2 9 10
 890 -2 10 10
 890 -2 11 10
 890 -2 12 10
 890 -2 13 10
 890 -2 14 10
 890 -2 15 10
 890 -2 16 10
 908 0 -6 7
 908 0 -5 7
 908 0 -4 7
 908 0 -3 7
 908 0 -2 7
 908 0 -1 7
 908 0 0 7
 908 0 1 7
 908 0 2 7
 908 0 3 7
 908 0 4 7
 908 0 5 7
 908 0 6 7
 908 0 7 7
 908 0 8 7
 908 0 9 7
 908 0 10 7
 908 0 11 7
 916 7 1 -6
 916 7 2 -6
 916 7 3 -6
 916 7 4 -6
 916 7 5 -6
 916 7 6 -6
 916 7 7 -6
 916 7 8 -6
 916 7 9 -6
 916 7 10 -6
 916 7 11 -6
 916 7 12 -6
 916 7 13 -6
 916 7 14 -6
 916 7 15 -6
 916 7 16 -6
 941 -7 4 2
 941 -7 5 2
 941 -7 6 2
 941 -7 7 2
 941 -7 8 2
 941 -7 9 2
 941 -7 10 2
 941 -7 11 2
 941 -7 12 2
 941 -7 13 2
 941 -7 14 2
 941 -7 15 2
 941 -7 16 2
 952 2 -16 -7
 952 2 -15 -7
 952 2 -14 -7
 952 2 -13 -7
 952 2 -12 -7
 952 2 -11 -7
 952 2 -10 -7
 952 2 -9 -7
 952 2 -8 -7
 952 2 -7 -7
 952 2 -6 -7
 952 2 -5 -7
 952 2 -4 -7
 952 2 -3 -7
 952 2 -2 -7
 952 2 -1 -7
 952 2 0 -7
 952 2 1 -7
 966 7 12 -5
 966 7 13 -5
 966 7 14 -5
 966 7 15 -5
 966 7 16 -5
 972 -8 -16 3
 972 -8 -15 3
 972 -8 -14 3
 972 -8 -13 3
 972 -8 -12 3
 972 -8 -11 3
 972 -8 -10 3
 972 -8 -9 3
 972 -8 -8 3
 972 -8 -7 3
 972 -8 -6 3
 972 -8 -5 3
 972 -8 -4 3
 972 -8 -3 3
 972 -8 -2 3
 972 -8 -1 3
 972 -8 0 3
 1002 -4 -16 8
 1002 -4 -15 8
 1002 -4 -14 8
 1002 -4 -13 8
 1002 -4 -12 8
 1009 -9 2 5
 1009 -9 3 5
 1009 -9 4 5
 1009 -9 5 5
 1009 -9 6 5
 1009 -9 7 5
 1009 -9 8 5
 1009 -9 9 5
 1009 -9 10 5
 1009 -9 11 5
 1009 -9 12 5
 1009 -9 13 5
 1009 -9 14 5
 1009 -9 15 5
 1009 -9 16 5
 1017 -5 7 -7
 1017 -5 8 -7
 1017 -5 9 -7
 1017 -5 10 -7
 1017 -5 11 -7
 1017 -5 12 -7
 1017 -5 13 -7
 1017 -5 14 -7
 1017 -5 15 -7
 1017 -5 16 -7
 1022 4 -2 0
 1022 4 -1 0
 1022 4 0 0
 1022 4 1 0
 1022 4 2 0
 1022 4 3 0
 1022 4 4 0
 1022 4 5 0
 1022 4 6 0
 1022 4 7 0
 1022 4 8 0
 1022 4 9 0
 1022 4 10 0
 1022 4 11 0
 1022 4 12 0
 1022 4 13 0
 1022 4 14 0
 1022 4 15 0
 1025 -3 -16 -6
 1025 -3 -15 -6
 1025 -3 -14 -6
 1025 -3 -13 -6
 1025 -3 -12 -6
 1042 -6 -8 -7
 1042 -6 -7 -7
 1042 -6 -6 -7
 1042 -6 -5 -7
 1042 -6 -4 -7
 1042 -6 -3 -7
 1042 -6 -2 -7
 1042 -6 -1 -7
 1042 -6 0 -7
 1042 -6 1 -7
 1042 -6 2 -7
 1042 -6 3 -7
 1042 -6 4 -7
 1042 -6 5 -7
 1042 -6 6 -7
 1042 -6 7 -7
 1042 -6 8 -7
 1042 -6 9 -7
 1062 -9 -16 3
 1062 -9 -15 3
 1062 -9 -14 3
 1062 -9 -13 3
 1062 -9 -12 3
 1062 -9 -11 3
 1062 -9 -10 3
 1062 -9 -9 3
 1062 -9 -8 3
 1062 -9 -7 3
 1064 -6 -16 -6
 1064 -6 -15 -6
 1064 -6 -14 -6
 1064 -6 -13 -6
 1064 -6 -12 -6
 1064 -6 -11 -6
 1064 -6 -10 -6
 1064 -6 -9 -6
 1064 -6 -8 -6
 1064 -6 -7 -6
 1064 -6 -6 -6
 1064 -6 -5 -6
 1085 0 -16 8
 1085 0 -15 8
 1085 0 -14 8
 1085 0 -13 8
 1085 0 -12 8
 1085 0 -11 8
 1085 0 -10 8
 1085 0 -9 8
 1085 0 -8 8
 1085 0 -7 8
 1085 0 -6 8
 1085 0 -5 8
 1085 0 -4 8
 1091 -6 -8 -8
 1091 -6 -7 -8
 1091 -6 -6 -8
 1091 -6 -5 -8
 1091 -6 -4 -8
 1091 -6 -3 -8
 1091 -6 -2 -8
 1091 -6 -1 -8
 1091 -6 0 -8
 1091 -6 1 -8
 1091 -6 2 -8
 1091 -6 3 -8
 1091 -6 4 -8
 1091 -6 5 -8
 1091 -6 6 -8
 1091 -6 7 -8
 1091 -6 8 -8
 1091 -6 9 -8
 1118 -4 -16 -4
 1118 -4 -15 -4
 1118 -4 -14 -4
 1118 -4 -13 -4
 1118 -4 -12 -4
 1118 -4 -11 -4
 1118 -4 -10 -4
 1118 -4 -9 -4
 1118 -4 -8 -4
 1118 -4 -7 -4
 1118 -4 -6 -4
 1118 -4 -5 -4
 1121 0 10 10
 1121 0 11 10
 1121 0 12 10
 1121 0 13 10
 1121 0 14 10
 1121 0 15 10
 1121 0 16 10
 1142 -8 -15 7
 1142 -8 -14 7
 1142 -8 -13 7
 1142 -8 -12 7
 1142 -8 -11 7
 1142 -8 -10 7
 1142 -8 -9 7
 1142 -8 -8 7
 1142 -8 -7 7
 1142 -8 -6 7
 1142 -8 -5 7
 1142 -8 -4 7
 1142 -8 -3 7
 1142 -8 -2 7
 1142 -8 -1 7
 1142 -8 0 7
 1142 -8 1 7
 1142 -8 2 7
 1176 -10 -15 5
 1176 -10 -14 5
 1176 -10 -13 5
 1176 -10 -12 5
 1176 -10 -11 5
 1176 -10 -10 5
 1176 -10 -9 5
 1176 -10 -8 5
 1176 -10 -7 5
 1176 -10 -6 5
 1176 -10 -5 5
 1176 -10 -4 5
 1176 -10 -3 5
 1176 -10 -2 5
 1176 -10 -1 5
 1176 -10 0 5
 1176 -10 1 5
 1176 -10 2 5
 1198 5 -16 -1
 1198 5 -15 -1
 1198 5 -14 -1
 1198 5 -13 -1
 1198 5 -12 -1
 1198 5 -11 -1
 1198 5 -10 -1
 1198 5 -9 -1
 1272 5 -16 -3
 1272 5 -15 -3
 1272 5 -14 -3
 1272 5 -13 -3
 1272 5 -12 -3
 1272 5 -11 -3
 1272 5 -10 -3
 1272 5 -9 -3
 1272 5 -8 -3
 1272 5 -7 -3
 1314 -2 -16 11
 1314 -2 -15 11
 1314 -2 -14 11
 1314 -2 -13 11
 1314 -2 -12 11
 1314 -2 -11 11
 1314 -2 -10 11
 1314 -2 -9 11
 1314 -2 -8 11
 1314 -2 -7 11
 1314 -2 -6 11
 1314 -2 -5 11
 1314 -2 -4 11
 1314 -2 -3 11
 1314 -2 -2 11
 1314 -2 -1 11
 1321 -7 -16 1
 1321 -7 -15 1
 1321 -7 -14 1
 1321 -7 -13 1
 1321 -7 -12 1
 1321 -7 -11 1
 1321 -7 -10 1
 1321 -7 -9 1
 1321 -7 -8 1
 1321 -7 -7 1
 1321 -7 -6 1
 1321 -7 -5 1
 1321 -7 -4 1
 1321 -7 -3 1
 1321 -7 -2 1
 1321 -7 -1 1
 1321 -7 0 1
 1368 6 -16 2
 1368 6 -15 2
 1368 6 -14 2
 1368 6 -13 2
 1380 -9 14 6
 1380 -9 15 6
 1380 -9 16 6
 1406 6 -16 -3
 1406 6 -15 -3
 1406 6 -14 -3
 1406 6 -13 -3
 1406 6 -12 -3
 1406 6 -11 -3
 1406 6 -10 -3
 1444 -5 -16 9
 1444 -5 -15 9
 1444 -5 -14 9
 1444 -5 -13 9
 1444 -5 -12 9
 1444 -5 -11 9
 1444 -5 -10 9
 1444 -5 -9 9
 1444 -5 -8 9
 1444 -5 -7 9
 1444 -5 -6 9
 1444 -5 -5 9
 1444 -5 -4 9
 1444 -5 -3 9
 1444 -5 -2 9
 1444 -5 -1 9
 1444 -5 0 9
 1444 -5 1 9
 1451 6 -16 -2
 1451 6 -15 -2
 1451 6 -14 -2
 1451 6 -13 -2
 1451 6 -12 -2
 1451 6 -11 -2
 1451 6 -10 -2
 1451 6 -9 -2
 1451 6 -8 -2
 1451 6 -7 -2
 1451 6 -6 -2
 1451 6 -5 -2
 1451 6 -4 -2
 1451 6 -3 -2
 1451 6 -2 -2
 1451 6 -1 -2
 1451 6 0 -2
 1454 -3 -16 -7
 1454 -3 -15 -7
 1454 -3 -14 -7
 1454 -3 -13 -7
 1454 -3 -12 -7
 1454 -3 -11 -7
 1454 -3 -10 -7
 1454 -3 -9 -7
 1454 -3 -8 -7
 1454 -3 -7 -7
 1454 -3 -6 -7
 1454 -3 -5 -7
 1454 -3 -4 -7
 1454 -3 -3 -7
 1454 -3 -2 -7
 1454 -3 -1 -7
 1454 -3 0 -7
 1456 -4 -1 6
 1456 -4 0 6
 1456 -4 1 6
 1456 -4 2 6
 1456 -4 3 6
 1456 -4 4 6
 1456 -4 5 6
 1456 -4 6 6
 1456 -4 7 6
 1456 -4 8 6
 1456 -4 9 6
 1456 -4 10 6
 1456 -4 11 6
 1456 -4 12 6
 1456 -4 13 6
 1456 -4 14 6
 1456 -4 15 6
 1456 -4 16 6
 1471 -9 10 7
 1471 -9 11 7
 1471 -9 12 7
 1471 -9 13 7
 1471 -9 14 7
 1471 -9 15 7
 1471 -9 16 7
 1508 -6 -16 -9
 1508 -6 -15 -9
 1508 -6 -14 -9
 1508 -6 -13 -9
 1508 -6 -12 -9
 1508 -6 -11 -9
 1508 -6 -10 -9
 1508 -6 -9 -9
 1508 -6 -8 -9
 1508 -6 -7 -9
 1519 5 -16 -13
 1519 5 -15 -13
 1519 5 -14 -13
 1519 5 -13 -13
 1519 5 -12 -13
 1519 5 -11 -13
 1519 5 -10 -13
 1519 5 -9 -13
 1519 5 -8 -13
 1519 5 -7 -13
 1575 -7 -16 -9
 1575 -7 -15 -9
 1575 -7 -14 -9
 1575 -7 -13 -9
 1575 -7 -12 -9
 1575 -7 -11 -9
 1575 -7 -10 -9
 1575 -7 -9 -9
 1575 -7 -8 -9
 1575 -7 -7 -9
 1575 -7 -6 -9
 1575 -7 -5 -9
 1575 -7 -4 -9
 1575 -7 -3 -9
 1575 -7 -2 -9
 1575 -7 -1 -9
 1575 -7 0 -9
 1576 -6 1 -9
 1576 -6 2 -9
 1576 -6 3 -9
 1576 -6 4 -9
 1576 -6 5 -9
 1576 -6 6 -9
 1576 -6 7 -9
 1576 -6 8 -9
 1576 -6 9 -9
 1576 -6 10 -9
 1576 -6 11 -9
 1576 -6 12 -9
 1576 -6 13 -9
 1576 -6 14 -9
 1576 -6 15 -9
 1576 -6 16 -9
 1666 -14 2 1
 1666 -14 3 1
 1666 -14 4 1
 1666 -14 5 1
 1666 -14 6 1
 1666 -14 7 1
 1666 -14 8 1
 1666 -14 9 1
 1666 -14 10 1
 1666 -14 11 1
 1666 -14 12 1
 1666 -14 13 1
 1666 -14 14 1
 1666 -14 15 1
 1666 -14 16 1
 1676 -6 3 -10
 1676 -6 4 -10
 1676 -6 5 -10
 1676 -6 6 -10
 1676 -6 7 -10
 1676 -6 8 -10
 1676 -6 9 -10
 1676 -6 10 -10
 1676 -6 11 -10
 1676 -6 12 -10
 1676 -6 13 -10
 1676 -6 14 -10
 1676 -6 15 -10
 1676 -6 16 -10
 1678 -2 -16 9
 1678 -2 -15 9
 1678 -2 -14 9
 1678 -2 -13 9
 1678 -2 -12 9
 1678 -2 -11 9
 1678 -2 -10 9
 1684 -8 -16 -9
 1733 -3 -16 -14
 1733 -3 -15 -14
 1733 -3 -14 -14
 1735 0 -4 1
 1735 0 -3 1
 1735 0 -2 1
 1735 0 -1 1
 1735 0 0 1
 1735 0 1 1
 1735 0 2 1
 1735 0 3 1
 1735 0 4 1
